tract_geoid,tract_name,county_geoid,county_name,county_full_name,school_total,school_age,acs_pov_score
37125950402,"Census Tract 9504.02, Moore County, North Carolina",37125,Moore,Moore County,1148,0.23,0.9066260720507321
37125950801,"Census Tract 9508.01, Moore County, North Carolina",37125,Moore,Moore County,984,0.2,0.37334043699453995
37127011500,"Census Tract 115, Nash County, North Carolina",37127,Nash,Nash County,1551,0.25,1.26214982875486
37129010700,"Census Tract 107, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,527,0.12,-1.0487545898219728
37141920300,"Census Tract 9203, Pender County, North Carolina",37141,Pender,Pender County,1271,0.28,1.7954354638110526
37051003002,"Census Tract 30.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,468,0.18,0.017816680290411512
37123960402,"Census Tract 9604.02, Montgomery County, North Carolina",37123,Montgomery,Montgomery County,450,0.17,-0.1599451980616522
37125950301,"Census Tract 9503.01, Moore County, North Carolina",37125,Moore,Moore County,964,0.15,-0.5154689547657806
37189920701,"Census Tract 9207.01, Watauga County, North Carolina",37189,Watauga,Watauga County,439,0.21,0.5511023153466037
37179020204,"Census Tract 202.04, Union County, North Carolina",37179,Union,Union County,830,0.2,0.37334043699453995
37179020800,"Census Tract 208, Union County, North Carolina",37179,Union,Union County,1116,0.2,0.37334043699453995
37127011200,"Census Tract 112, Nash County, North Carolina",37127,Nash,Nash County,1279,0.19,0.19557855864247572
37133001800,"Census Tract 18, Onslow County, North Carolina",37133,Onslow,Onslow County,211,0.12,-1.0487545898219728
37133002201,"Census Tract 22.01, Onslow County, North Carolina",37133,Onslow,Onslow County,606,0.14,-0.6932308331178443
37183052807,"Census Tract 528.07, Wake County, North Carolina",37183,Wake,Wake County,1476,0.24,1.0843879504027958
37179020902,"Census Tract 209.02, Union County, North Carolina",37179,Union,Union County,1852,0.26,1.4399117071069243
37179021009,"Census Tract 210.09, Union County, North Carolina",37179,Union,Union County,944,0.32,2.5064829772193087
37179021011,"Census Tract 210.11, Union County, North Carolina",37179,Union,Union County,2030,0.3,2.15095922051518
37021002703,"Census Tract 27.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,732,0.12,-1.0487545898219728
37183053108,"Census Tract 531.08, Wake County, North Carolina",37183,Wake,Wake County,1657,0.21,0.5511023153466037
37183053206,"Census Tract 532.06, Wake County, North Carolina",37183,Wake,Wake County,1226,0.27,1.6176735854589883
37183053410,"Census Tract 534.10, Wake County, North Carolina",37183,Wake,Wake County,1991,0.32,2.5064829772193087
37183053411,"Census Tract 534.11, Wake County, North Carolina",37183,Wake,Wake County,2930,0.31,2.3287210988672444
37183053413,"Census Tract 534.13, Wake County, North Carolina",37183,Wake,Wake County,2142,0.3,2.15095922051518
37165010101,"Census Tract 101.01, Scotland County, North Carolina",37165,Scotland,Scotland County,680,0.2,0.37334043699453995
37165010200,"Census Tract 102, Scotland County, North Carolina",37165,Scotland,Scotland County,1028,0.26,1.4399117071069243
37171930202,"Census Tract 9302.02, Surry County, North Carolina",37171,Surry,Surry County,406,0.13,-0.8709927114699085
37135011602,"Census Tract 116.02, Orange County, North Carolina",37135,Orange,Orange County,77,0.01,-3.004135251694677
37081015706,"Census Tract 157.06, Guilford County, North Carolina",37081,Guilford,Guilford County,1155,0.21,0.5511023153466037
37081016005,"Census Tract 160.05, Guilford County, North Carolina",37081,Guilford,Guilford County,275,0.16,-0.3377070764137164
37183053524,"Census Tract 535.24, Wake County, North Carolina",37183,Wake,Wake County,570,0.15,-0.5154689547657806
37185950200,"Census Tract 9502, Warren County, North Carolina",37185,Warren,Warren County,859,0.15,-0.5154689547657806
37187950100,"Census Tract 9501, Washington County, North Carolina",37187,Washington,Washington County,651,0.14,-0.6932308331178443
37135011901,"Census Tract 119.01, Orange County, North Carolina",37135,Orange,Orange County,1055,0.21,0.5511023153466037
37021003102,"Census Tract 31.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,648,0.12,-1.0487545898219728
37135011202,"Census Tract 112.02, Orange County, North Carolina",37135,Orange,Orange County,2060,0.26,1.4399117071069243
37187950300,"Census Tract 9503, Washington County, North Carolina",37187,Washington,Washington County,193,0.12,-1.0487545898219728
37147000900,"Census Tract 9, Pitt County, North Carolina",37147,Pitt,Pitt County,1527,0.2,0.37334043699453995
37183053416,"Census Tract 534.16, Wake County, North Carolina",37183,Wake,Wake County,1882,0.25,1.26214982875486
37147001200,"Census Tract 12, Pitt County, North Carolina",37147,Pitt,Pitt County,1217,0.2,0.37334043699453995
37183053522,"Census Tract 535.22, Wake County, North Carolina",37183,Wake,Wake County,987,0.18,0.017816680290411512
37183053724,"Census Tract 537.24, Wake County, North Carolina",37183,Wake,Wake County,1493,0.24,1.0843879504027958
37183054105,"Census Tract 541.05, Wake County, North Carolina",37183,Wake,Wake County,2689,0.21,0.5511023153466037
37183053604,"Census Tract 536.04, Wake County, North Carolina",37183,Wake,Wake County,1285,0.27,1.6176735854589883
37183053607,"Census Tract 536.07, Wake County, North Carolina",37183,Wake,Wake County,2323,0.25,1.26214982875486
37051001100,"Census Tract 11, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,640,0.16,-0.3377070764137164
37051001400,"Census Tract 14, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1250,0.2,0.37334043699453995
37135012202,"Census Tract 122.02, Orange County, North Carolina",37135,Orange,Orange County,1286,0.25,1.26214982875486
37139960300,"Census Tract 9603, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,727,0.3,2.15095922051518
37139960502,"Census Tract 9605.02, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,909,0.19,0.19557855864247572
37139960600,"Census Tract 9606, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,1056,0.16,-0.3377070764137164
37169070700,"Census Tract 707, Stokes County, North Carolina",37169,Stokes,Stokes County,637,0.13,-0.8709927114699085
37183053709,"Census Tract 537.09, Wake County, North Carolina",37183,Wake,Wake County,736,0.11,-1.2265164681740368
37183053712,"Census Tract 537.12, Wake County, North Carolina",37183,Wake,Wake County,539,0.21,0.5511023153466037
37183053714,"Census Tract 537.14, Wake County, North Carolina",37183,Wake,Wake County,618,0.15,-0.5154689547657806
37183053717,"Census Tract 537.17, Wake County, North Carolina",37183,Wake,Wake County,475,0.13,-0.8709927114699085
37183053720,"Census Tract 537.20, Wake County, North Carolina",37183,Wake,Wake County,1033,0.27,1.6176735854589883
37183053722,"Census Tract 537.22, Wake County, North Carolina",37183,Wake,Wake County,538,0.12,-1.0487545898219728
37133000700,"Census Tract 7, Onslow County, North Carolina",37133,Onslow,Onslow County,2039,0.31,2.3287210988672444
37051001500,"Census Tract 15, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,630,0.22,0.7288641936986678
37051001603,"Census Tract 16.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,950,0.26,1.4399117071069243
37195001300,"Census Tract 13, Wilson County, North Carolina",37195,Wilson,Wilson County,818,0.16,-0.3377070764137164
37067004102,"Census Tract 41.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,605,0.18,0.017816680290411512
37067004103,"Census Tract 41.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1015,0.23,0.9066260720507321
37171931101,"Census Tract 9311.01, Surry County, North Carolina",37171,Surry,Surry County,381,0.14,-0.6932308331178443
37037020200,"Census Tract 202, Chatham County, North Carolina",37037,Chatham,Chatham County,1530,0.19,0.19557855864247572
37141920403,"Census Tract 9204.03, Pender County, North Carolina",37141,Pender,Pender County,698,0.19,0.19557855864247572
37023020600,"Census Tract 206, Burke County, North Carolina",37023,Burke,Burke County,791,0.16,-0.3377070764137164
37045950302,"Census Tract 9503.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,1009,0.17,-0.1599451980616522
37171931102,"Census Tract 9311.02, Surry County, North Carolina",37171,Surry,Surry County,766,0.2,0.37334043699453995
37171931200,"Census Tract 9312, Surry County, North Carolina",37171,Surry,Surry County,800,0.21,0.5511023153466037
37037020300,"Census Tract 203, Chatham County, North Carolina",37037,Chatham,Chatham County,375,0.14,-0.6932308331178443
37183054106,"Census Tract 541.06, Wake County, North Carolina",37183,Wake,Wake County,1518,0.19,0.19557855864247572
37183054109,"Census Tract 541.09, Wake County, North Carolina",37183,Wake,Wake County,705,0.19,0.19557855864247572
37183054112,"Census Tract 541.12, Wake County, North Carolina",37183,Wake,Wake County,943,0.22,0.7288641936986678
37125951000,"Census Tract 9510, Moore County, North Carolina",37125,Moore,Moore County,1105,0.2,0.37334043699453995
37127010503,"Census Tract 105.03, Nash County, North Carolina",37127,Nash,Nash County,501,0.19,0.19557855864247572
37183050400,"Census Tract 504, Wake County, North Carolina",37183,Wake,Wake County,193,0.1,-1.4042783465261006
37183050500,"Census Tract 505, Wake County, North Carolina",37183,Wake,Wake County,415,0.12,-1.0487545898219728
37133001000,"Census Tract 10, Onslow County, North Carolina",37133,Onslow,Onslow County,148,0.03,-2.6486114949905493
37133001102,"Census Tract 11.02, Onslow County, North Carolina",37133,Onslow,Onslow County,524,0.15,-0.5154689547657806
37155960402,"Census Tract 9604.02, Robeson County, North Carolina",37155,Robeson,Robeson County,772,0.21,0.5511023153466037
37069060402,"Census Tract 604.02, Franklin County, North Carolina",37069,Franklin,Franklin County,803,0.18,0.017816680290411512
37171930801,"Census Tract 9308.01, Surry County, North Carolina",37171,Surry,Surry County,973,0.2,0.37334043699453995
37037020800,"Census Tract 208, Chatham County, North Carolina",37037,Chatham,Chatham County,1335,0.15,-0.5154689547657806
37189920703,"Census Tract 9207.03, Watauga County, North Carolina",37189,Watauga,Watauga County,788,0.14,-0.6932308331178443
37013930502,"Census Tract 9305.02, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,714,0.18,0.017816680290411512
37135010901,"Census Tract 109.01, Orange County, North Carolina",37135,Orange,Orange County,1339,0.24,1.0843879504027958
37183051501,"Census Tract 515.01, Wake County, North Carolina",37183,Wake,Wake County,698,0.21,0.5511023153466037
37183051600,"Census Tract 516, Wake County, North Carolina",37183,Wake,Wake County,903,0.2,0.37334043699453995
37183051800,"Census Tract 518, Wake County, North Carolina",37183,Wake,Wake County,631,0.15,-0.5154689547657806
37183052002,"Census Tract 520.02, Wake County, North Carolina",37183,Wake,Wake County,1197,0.23,0.9066260720507321
37183052301,"Census Tract 523.01, Wake County, North Carolina",37183,Wake,Wake County,246,0.04,-2.470849616638485
37183052401,"Census Tract 524.01, Wake County, North Carolina",37183,Wake,Wake County,323,0.06,-2.115325859934357
37039930200,"Census Tract 9302, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,486,0.23,0.9066260720507321
37191000303,"Census Tract 3.03, Wayne County, North Carolina",37191,Wayne,Wayne County,1390,0.22,0.7288641936986678
37191000401,"Census Tract 4.01, Wayne County, North Carolina",37191,Wayne,Wayne County,1138,0.19,0.19557855864247572
37191000700,"Census Tract 7, Wayne County, North Carolina",37191,Wayne,Wayne County,506,0.18,0.017816680290411512
37191000800,"Census Tract 8, Wayne County, North Carolina",37191,Wayne,Wayne County,372,0.13,-0.8709927114699085
37183054207,"Census Tract 542.07, Wake County, North Carolina",37183,Wake,Wake County,2123,0.23,0.9066260720507321
37189920400,"Census Tract 9204, Watauga County, North Carolina",37189,Watauga,Watauga County,634,0.08,-1.759802103230229
37183052603,"Census Tract 526.03, Wake County, North Carolina",37183,Wake,Wake County,518,0.19,0.19557855864247572
37183052704,"Census Tract 527.04, Wake County, North Carolina",37183,Wake,Wake County,1325,0.22,0.7288641936986678
37193961001,"Census Tract 9610.01, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,645,0.15,-0.5154689547657806
37013930900,"Census Tract 9309, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,435,0.1,-1.4042783465261006
37015960200,"Census Tract 9602, Bertie County, North Carolina",37015,Bertie,Bertie County,864,0.23,0.9066260720507321
37193960802,"Census Tract 9608.02, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,753,0.17,-0.1599451980616522
37103920300,"Census Tract 9203, Jones County, North Carolina",37103,Jones,Jones County,552,0.18,0.017816680290411512
37113970700,"Census Tract 9707, Macon County, North Carolina",37113,Macon,Macon County,971,0.15,-0.5154689547657806
37149920101,"Census Tract 9201.01, Polk County, North Carolina",37149,Polk,Polk County,560,0.17,-0.1599451980616522
37173960200,"Census Tract 9602, Swain County, North Carolina",37173,Swain,Swain County,545,0.18,0.017816680290411512
37021002302,"Census Tract 23.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1579,0.18,0.017816680290411512
37021002900,"Census Tract 29, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,602,0.17,-0.1599451980616522
37019020602,"Census Tract 206.02, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,792,0.15,-0.5154689547657806
37183053006,"Census Tract 530.06, Wake County, North Carolina",37183,Wake,Wake County,639,0.21,0.5511023153466037
37151030600,"Census Tract 306, Randolph County, North Carolina",37151,Randolph,Randolph County,1365,0.19,0.19557855864247572
37017950500,"Census Tract 9505, Bladen County, North Carolina",37017,Bladen,Bladen County,913,0.14,-0.6932308331178443
37175960200,"Census Tract 9602, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,767,0.15,-0.5154689547657806
37183053008,"Census Tract 530.08, Wake County, North Carolina",37183,Wake,Wake County,1164,0.14,-0.6932308331178443
37183053106,"Census Tract 531.06, Wake County, North Carolina",37183,Wake,Wake County,762,0.22,0.7288641936986678
37189920100,"Census Tract 9201, Watauga County, North Carolina",37189,Watauga,Watauga County,819,0.18,0.017816680290411512
37183053707,"Census Tract 537.07, Wake County, North Carolina",37183,Wake,Wake County,971,0.14,-0.6932308331178443
37169070300,"Census Tract 703, Stokes County, North Carolina",37169,Stokes,Stokes County,534,0.13,-0.8709927114699085
37169070600,"Census Tract 706, Stokes County, North Carolina",37169,Stokes,Stokes County,837,0.16,-0.3377070764137164
37181960900,"Census Tract 9609, Vance County, North Carolina",37181,Vance,Vance County,1996,0.23,0.9066260720507321
37183053201,"Census Tract 532.01, Wake County, North Carolina",37183,Wake,Wake County,3185,0.27,1.6176735854589883
37183053202,"Census Tract 532.02, Wake County, North Carolina",37183,Wake,Wake County,1092,0.26,1.4399117071069243
37183054209,"Census Tract 542.09, Wake County, North Carolina",37183,Wake,Wake County,3008,0.25,1.26214982875486
37189920300,"Census Tract 9203, Watauga County, North Carolina",37189,Watauga,Watauga County,243,0.1,-1.4042783465261006
37109070700,"Census Tract 707, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,739,0.22,0.7288641936986678
37109070901,"Census Tract 709.01, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,581,0.19,0.19557855864247572
37183054301,"Census Tract 543.01, Wake County, North Carolina",37183,Wake,Wake County,1429,0.24,1.0843879504027958
37183054404,"Census Tract 544.04, Wake County, North Carolina",37183,Wake,Wake County,1353,0.21,0.5511023153466037
37133002800,"Census Tract 28, Onslow County, North Carolina",37133,Onslow,Onslow County,1463,0.18,0.017816680290411512
37135010701,"Census Tract 107.01, Orange County, North Carolina",37135,Orange,Orange County,473,0.22,0.7288641936986678
37135010704,"Census Tract 107.04, Orange County, North Carolina",37135,Orange,Orange County,857,0.16,-0.3377070764137164
37135010705,"Census Tract 107.05, Orange County, North Carolina",37135,Orange,Orange County,661,0.13,-0.8709927114699085
37135010801,"Census Tract 108.01, Orange County, North Carolina",37135,Orange,Orange County,802,0.16,-0.3377070764137164
37147001600,"Census Tract 16, Pitt County, North Carolina",37147,Pitt,Pitt County,1398,0.18,0.017816680290411512
37147002002,"Census Tract 20.02, Pitt County, North Carolina",37147,Pitt,Pitt County,888,0.17,-0.1599451980616522
37065020800,"Census Tract 208, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,515,0.16,-0.3377070764137164
37065021500,"Census Tract 215, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,546,0.16,-0.3377070764137164
37183054500,"Census Tract 545, Wake County, North Carolina",37183,Wake,Wake County,1351,0.13,-0.8709927114699085
37183980200,"Census Tract 9802, Wake County, North Carolina",37183,Wake,Wake County,8,0.5,5.706196787556461
37183052903,"Census Tract 529.03, Wake County, North Carolina",37183,Wake,Wake County,531,0.19,0.19557855864247572
37183053003,"Census Tract 530.03, Wake County, North Carolina",37183,Wake,Wake County,1048,0.18,0.017816680290411512
37175960300,"Census Tract 9603, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,1018,0.13,-0.8709927114699085
37027031000,"Census Tract 310, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,377,0.12,-1.0487545898219728
37171930400,"Census Tract 9304, Surry County, North Carolina",37171,Surry,Surry County,434,0.17,-0.1599451980616522
37171930600,"Census Tract 9306, Surry County, North Carolina",37171,Surry,Surry County,436,0.14,-0.6932308331178443
37171930102,"Census Tract 9301.02, Surry County, North Carolina",37171,Surry,Surry County,844,0.19,0.19557855864247572
37175960402,"Census Tract 9604.02, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,351,0.08,-1.759802103230229
37125950502,"Census Tract 9505.02, Moore County, North Carolina",37125,Moore,Moore County,2035,0.26,1.4399117071069243
37125950802,"Census Tract 9508.02, Moore County, North Carolina",37125,Moore,Moore County,362,0.09,-1.5820402248781649
37185950102,"Census Tract 9501.02, Warren County, North Carolina",37185,Warren,Warren County,62,0.05,-2.293087738286421
37029950101,"Census Tract 9501.01, Camden County, North Carolina",37029,Camden,Camden County,1108,0.2,0.37334043699453995
37181960100,"Census Tract 9601, Vance County, North Carolina",37181,Vance,Vance County,733,0.19,0.19557855864247572
37181960300,"Census Tract 9603, Vance County, North Carolina",37181,Vance,Vance County,786,0.15,-0.5154689547657806
37175960600,"Census Tract 9606, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,212,0.09,-1.5820402248781649
37183052707,"Census Tract 527.07, Wake County, North Carolina",37183,Wake,Wake County,1830,0.25,1.26214982875486
37183052802,"Census Tract 528.02, Wake County, North Carolina",37183,Wake,Wake County,1181,0.18,0.017816680290411512
37183052806,"Census Tract 528.06, Wake County, North Carolina",37183,Wake,Wake County,4661,0.28,1.7954354638110526
37163970800,"Census Tract 9708, Sampson County, North Carolina",37163,Sampson,Sampson County,1208,0.19,0.19557855864247572
37167930300,"Census Tract 9303, Stanly County, North Carolina",37167,Stanly,Stanly County,624,0.17,-0.1599451980616522
37013930700,"Census Tract 9307, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,274,0.11,-1.2265164681740368
37179021014,"Census Tract 210.14, Union County, North Carolina",37179,Union,Union County,596,0.22,0.7288641936986678
37017950300,"Census Tract 9503, Bladen County, North Carolina",37017,Bladen,Bladen County,1437,0.22,0.7288641936986678
37171930902,"Census Tract 9309.02, Surry County, North Carolina",37171,Surry,Surry County,209,0.13,-0.8709927114699085
37189921000,"Census Tract 9210, Watauga County, North Carolina",37189,Watauga,Watauga County,48,0.08,-1.759802103230229
37191000102,"Census Tract 1.02, Wayne County, North Carolina",37191,Wayne,Wayne County,1128,0.18,0.017816680290411512
37191001301,"Census Tract 13.01, Wayne County, North Carolina",37191,Wayne,Wayne County,817,0.14,-0.6932308331178443
37191001500,"Census Tract 15, Wayne County, North Carolina",37191,Wayne,Wayne County,487,0.22,0.7288641936986678
37193960700,"Census Tract 9607, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,672,0.2,0.37334043699453995
37089931902,"Census Tract 9319.02, Henderson County, North Carolina",37089,Henderson,Henderson County,431,0.14,-0.6932308331178443
37191001101,"Census Tract 11.01, Wayne County, North Carolina",37191,Wayne,Wayne County,1408,0.2,0.37334043699453995
37057060303,"Census Tract 603.03, Davidson County, North Carolina",37057,Davidson,Davidson County,552,0.15,-0.5154689547657806
37057060601,"Census Tract 606.01, Davidson County, North Carolina",37057,Davidson,Davidson County,1183,0.25,1.26214982875486
37167930102,"Census Tract 9301.02, Stanly County, North Carolina",37167,Stanly,Stanly County,550,0.15,-0.5154689547657806
37105030401,"Census Tract 304.01, Lee County, North Carolina",37105,Lee,Lee County,919,0.24,1.0843879504027958
37105030402,"Census Tract 304.02, Lee County, North Carolina",37105,Lee,Lee County,1465,0.21,0.5511023153466037
37183052406,"Census Tract 524.06, Wake County, North Carolina",37183,Wake,Wake County,857,0.13,-0.8709927114699085
37183052409,"Census Tract 524.09, Wake County, North Carolina",37183,Wake,Wake County,222,0.06,-2.115325859934357
37183052505,"Census Tract 525.05, Wake County, North Carolina",37183,Wake,Wake County,704,0.14,-0.6932308331178443
37183052507,"Census Tract 525.07, Wake County, North Carolina",37183,Wake,Wake County,589,0.2,0.37334043699453995
37057061400,"Census Tract 614, Davidson County, North Carolina",37057,Davidson,Davidson County,651,0.21,0.5511023153466037
37073970300,"Census Tract 9703, Gates County, North Carolina",37073,Gates,Gates County,682,0.21,0.5511023153466037
37183051102,"Census Tract 511.02, Wake County, North Carolina",37183,Wake,Wake County,0,0,-3.181897130046741
37069060302,"Census Tract 603.02, Franklin County, North Carolina",37069,Franklin,Franklin County,403,0.16,-0.3377070764137164
37119000400,"Census Tract 4, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,36,0.01,-3.004135251694677
37119000500,"Census Tract 5, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,177,0.03,-2.6486114949905493
37119000900,"Census Tract 9, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,210,0.12,-1.0487545898219728
37119001000,"Census Tract 10, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,251,0.09,-1.5820402248781649
37097061203,"Census Tract 612.03, Iredell County, North Carolina",37097,Iredell,Iredell County,996,0.22,0.7288641936986678
37097060902,"Census Tract 609.02, Iredell County, North Carolina",37097,Iredell,Iredell County,756,0.19,0.19557855864247572
37135011500,"Census Tract 115, Orange County, North Carolina",37135,Orange,Orange County,236,0.13,-0.8709927114699085
37027030700,"Census Tract 307, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,927,0.14,-0.6932308331178443
37027030800,"Census Tract 308, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,1621,0.2,0.37334043699453995
37105030502,"Census Tract 305.02, Lee County, North Carolina",37105,Lee,Lee County,490,0.24,1.0843879504027958
37197050200,"Census Tract 502, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,752,0.17,-0.1599451980616522
37039930500,"Census Tract 9305, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,523,0.11,-1.2265164681740368
37045950200,"Census Tract 9502, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,754,0.16,-0.3377070764137164
37077970601,"Census Tract 9706.01, Granville County, North Carolina",37077,Granville,Granville County,938,0.18,0.017816680290411512
37097061002,"Census Tract 610.02, Iredell County, North Carolina",37097,Iredell,Iredell County,888,0.19,0.19557855864247572
37097061101,"Census Tract 611.01, Iredell County, North Carolina",37097,Iredell,Iredell County,367,0.12,-1.0487545898219728
37195001500,"Census Tract 15, Wilson County, North Carolina",37195,Wilson,Wilson County,1265,0.24,1.0843879504027958
37035011000,"Census Tract 110, Catawba County, North Carolina",37035,Catawba,Catawba County,488,0.23,0.9066260720507321
37039930602,"Census Tract 9306.02, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,548,0.13,-0.8709927114699085
37045950101,"Census Tract 9501.01, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,874,0.18,0.017816680290411512
37001021902,"Census Tract 219.02, Alamance County, North Carolina",37001,Alamance,Alamance County,768,0.18,0.017816680290411512
37001022002,"Census Tract 220.02, Alamance County, North Carolina",37001,Alamance,Alamance County,808,0.2,0.37334043699453995
37097061202,"Census Tract 612.02, Iredell County, North Carolina",37097,Iredell,Iredell County,798,0.18,0.017816680290411512
37035010102,"Census Tract 101.02, Catawba County, North Carolina",37035,Catawba,Catawba County,662,0.17,-0.1599451980616522
37157041002,"Census Tract 410.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,878,0.16,-0.3377070764137164
37157041400,"Census Tract 414, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,421,0.16,-0.3377070764137164
37157041500,"Census Tract 415, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,971,0.15,-0.5154689547657806
37025042601,"Census Tract 426.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1019,0.2,0.37334043699453995
37025042604,"Census Tract 426.04, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1090,0.22,0.7288641936986678
37027030200,"Census Tract 302, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,866,0.18,0.017816680290411512
37027030300,"Census Tract 303, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,970,0.23,0.9066260720507321
37049961302,"Census Tract 9613.02, Craven County, North Carolina",37049,Craven,Craven County,1293,0.25,1.26214982875486
37051000500,"Census Tract 5, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,413,0.19,0.19557855864247572
37007920500,"Census Tract 9205, Anson County, North Carolina",37007,Anson,Anson County,652,0.12,-1.0487545898219728
37021000900,"Census Tract 9, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,434,0.15,-0.5154689547657806
37021001100,"Census Tract 11, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,682,0.14,-0.6932308331178443
37021001300,"Census Tract 13, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,659,0.16,-0.3377070764137164
37021001600,"Census Tract 16, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,965,0.15,-0.5154689547657806
37139960701,"Census Tract 9607.01, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,1291,0.22,0.7288641936986678
37157041602,"Census Tract 416.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,752,0.17,-0.1599451980616522
37101041501,"Census Tract 415.01, Johnston County, North Carolina",37101,Johnston,Johnston County,1459,0.21,0.5511023153466037
37031970701,"Census Tract 9707.01, Carteret County, North Carolina",37031,Carteret,Carteret County,235,0.21,0.5511023153466037
37111970700,"Census Tract 9707, McDowell County, North Carolina",37111,McDowell,McDowell County,870,0.19,0.19557855864247572
37111970901,"Census Tract 9709.01, McDowell County, North Carolina",37111,McDowell,McDowell County,903,0.14,-0.6932308331178443
37031970103,"Census Tract 9701.03, Carteret County, North Carolina",37031,Carteret,Carteret County,178,0.07,-1.9375639815822927
37031970301,"Census Tract 9703.01, Carteret County, North Carolina",37031,Carteret,Carteret County,837,0.19,0.19557855864247572
37031970402,"Census Tract 9704.02, Carteret County, North Carolina",37031,Carteret,Carteret County,188,0.14,-0.6932308331178443
37031970403,"Census Tract 9704.03, Carteret County, North Carolina",37031,Carteret,Carteret County,83,0.07,-1.9375639815822927
37031970601,"Census Tract 9706.01, Carteret County, North Carolina",37031,Carteret,Carteret County,229,0.15,-0.5154689547657806
37031970605,"Census Tract 9706.05, Carteret County, North Carolina",37031,Carteret,Carteret County,102,0.08,-1.759802103230229
37113970502,"Census Tract 9705.02, Macon County, North Carolina",37113,Macon,Macon County,291,0.13,-0.8709927114699085
37003040500,"Census Tract 405, Alexander County, North Carolina",37003,Alexander,Alexander County,1268,0.17,-0.1599451980616522
37119005618,"Census Tract 56.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,700,0.21,0.5511023153466037
37045950800,"Census Tract 9508, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,841,0.19,0.19557855864247572
37077970701,"Census Tract 9707.01, Granville County, North Carolina",37077,Granville,Granville County,971,0.18,0.017816680290411512
37097061205,"Census Tract 612.05, Iredell County, North Carolina",37097,Iredell,Iredell County,617,0.16,-0.3377070764137164
37097061302,"Census Tract 613.02, Iredell County, North Carolina",37097,Iredell,Iredell County,828,0.18,0.017816680290411512
37159051303,"Census Tract 513.03, Rowan County, North Carolina",37159,Rowan,Rowan County,862,0.15,-0.5154689547657806
