tract_geoid,tract_name,county_geoid,county_name,county_full_name,acs_unemp_total,acs_unemp_rate,acs_unemp_score
37183053724,"Census Tract 537.24, Wake County, North Carolina",37183,Wake,Wake County,150,0.03,-0.36110339098432803
37183054105,"Census Tract 541.05, Wake County, North Carolina",37183,Wake,Wake County,254,0.02,-0.7711509560182648
37183053604,"Census Tract 536.04, Wake County, North Carolina",37183,Wake,Wake County,83,0.02,-0.7711509560182648
37183053607,"Census Tract 536.07, Wake County, North Carolina",37183,Wake,Wake County,218,0.03,-0.36110339098432803
37051001100,"Census Tract 11, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,249,0.07,1.2790868691514197
37051001400,"Census Tract 14, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,496,0.1,2.5092295642532303
37135012202,"Census Tract 122.02, Orange County, North Carolina",37135,Orange,Orange County,53,0.01,-1.1811985210522016
37139960300,"Census Tract 9603, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,113,0.06,0.8690393041174824
37139960502,"Census Tract 9605.02, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,25,0.01,-1.1811985210522016
37139960600,"Census Tract 9606, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,112,0.02,-0.7711509560182648
37169070700,"Census Tract 707, Stokes County, North Carolina",37169,Stokes,Stokes County,177,0.04,0.048944174049608914
37183053709,"Census Tract 537.09, Wake County, North Carolina",37183,Wake,Wake County,151,0.02,-0.7711509560182648
37183053712,"Census Tract 537.12, Wake County, North Carolina",37183,Wake,Wake County,80,0.04,0.048944174049608914
37183053714,"Census Tract 537.14, Wake County, North Carolina",37183,Wake,Wake County,43,0.01,-1.1811985210522016
37183053717,"Census Tract 537.17, Wake County, North Carolina",37183,Wake,Wake County,22,0.01,-1.1811985210522016
37183053720,"Census Tract 537.20, Wake County, North Carolina",37183,Wake,Wake County,53,0.02,-0.7711509560182648
37183053722,"Census Tract 537.22, Wake County, North Carolina",37183,Wake,Wake County,28,0.01,-1.1811985210522016
37133000700,"Census Tract 7, Onslow County, North Carolina",37133,Onslow,Onslow County,166,0.04,0.048944174049608914
37051001500,"Census Tract 15, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,124,0.05,0.45899173908354585
37051001603,"Census Tract 16.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,196,0.07,1.2790868691514197
37195001300,"Census Tract 13, Wilson County, North Carolina",37195,Wilson,Wilson County,230,0.05,0.45899173908354585
37067004102,"Census Tract 41.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,63,0.02,-0.7711509560182648
37067004103,"Census Tract 41.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,61,0.02,-0.7711509560182648
37171931101,"Census Tract 9311.01, Surry County, North Carolina",37171,Surry,Surry County,71,0.03,-0.36110339098432803
37037020200,"Census Tract 202, Chatham County, North Carolina",37037,Chatham,Chatham County,102,0.02,-0.7711509560182648
37141920403,"Census Tract 9204.03, Pender County, North Carolina",37141,Pender,Pender County,151,0.05,0.45899173908354585
37023020600,"Census Tract 206, Burke County, North Carolina",37023,Burke,Burke County,145,0.04,0.048944174049608914
37045950302,"Census Tract 9503.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,113,0.02,-0.7711509560182648
37171931102,"Census Tract 9311.02, Surry County, North Carolina",37171,Surry,Surry County,38,0.01,-1.1811985210522016
37171931200,"Census Tract 9312, Surry County, North Carolina",37171,Surry,Surry County,85,0.03,-0.36110339098432803
37037020300,"Census Tract 203, Chatham County, North Carolina",37037,Chatham,Chatham County,129,0.05,0.45899173908354585
37183054106,"Census Tract 541.06, Wake County, North Carolina",37183,Wake,Wake County,168,0.03,-0.36110339098432803
37183054109,"Census Tract 541.09, Wake County, North Carolina",37183,Wake,Wake County,150,0.05,0.45899173908354585
37183054112,"Census Tract 541.12, Wake County, North Carolina",37183,Wake,Wake County,178,0.05,0.45899173908354585
37125951000,"Census Tract 9510, Moore County, North Carolina",37125,Moore,Moore County,101,0.02,-0.7711509560182648
37127010503,"Census Tract 105.03, Nash County, North Carolina",37127,Nash,Nash County,58,0.03,-0.36110339098432803
37183050400,"Census Tract 504, Wake County, North Carolina",37183,Wake,Wake County,34,0.02,-0.7711509560182648
37183050500,"Census Tract 505, Wake County, North Carolina",37183,Wake,Wake County,129,0.04,0.048944174049608914
37133001000,"Census Tract 10, Onslow County, North Carolina",37133,Onslow,Onslow County,19,0,-1.5912460860861384
37133001102,"Census Tract 11.02, Onslow County, North Carolina",37133,Onslow,Onslow County,208,0.07,1.2790868691514197
37155960402,"Census Tract 9604.02, Robeson County, North Carolina",37155,Robeson,Robeson County,64,0.02,-0.7711509560182648
37069060402,"Census Tract 604.02, Franklin County, North Carolina",37069,Franklin,Franklin County,222,0.06,0.8690393041174824
37171930801,"Census Tract 9308.01, Surry County, North Carolina",37171,Surry,Surry County,65,0.02,-0.7711509560182648
37037020800,"Census Tract 208, Chatham County, North Carolina",37037,Chatham,Chatham County,212,0.03,-0.36110339098432803
37189920703,"Census Tract 9207.03, Watauga County, North Carolina",37189,Watauga,Watauga County,84,0.02,-0.7711509560182648
37013930502,"Census Tract 9305.02, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,114,0.04,0.048944174049608914
37135010901,"Census Tract 109.01, Orange County, North Carolina",37135,Orange,Orange County,178,0.04,0.048944174049608914
37183051501,"Census Tract 515.01, Wake County, North Carolina",37183,Wake,Wake County,4,0,-1.5912460860861384
37183051600,"Census Tract 516, Wake County, North Carolina",37183,Wake,Wake County,37,0.01,-1.1811985210522016
37183051800,"Census Tract 518, Wake County, North Carolina",37183,Wake,Wake County,45,0.01,-1.1811985210522016
37183052002,"Census Tract 520.02, Wake County, North Carolina",37183,Wake,Wake County,117,0.03,-0.36110339098432803
37183052301,"Census Tract 523.01, Wake County, North Carolina",37183,Wake,Wake County,128,0.02,-0.7711509560182648
37183052401,"Census Tract 524.01, Wake County, North Carolina",37183,Wake,Wake County,31,0.01,-1.1811985210522016
37039930200,"Census Tract 9302, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,26,0.01,-1.1811985210522016
37191000303,"Census Tract 3.03, Wayne County, North Carolina",37191,Wayne,Wayne County,83,0.02,-0.7711509560182648
37191000401,"Census Tract 4.01, Wayne County, North Carolina",37191,Wayne,Wayne County,59,0.01,-1.1811985210522016
37191000700,"Census Tract 7, Wayne County, North Carolina",37191,Wayne,Wayne County,291,0.13,3.7393722593550405
37191000800,"Census Tract 8, Wayne County, North Carolina",37191,Wayne,Wayne County,23,0.01,-1.1811985210522016
37183054207,"Census Tract 542.07, Wake County, North Carolina",37183,Wake,Wake County,223,0.03,-0.36110339098432803
37189920400,"Census Tract 9204, Watauga County, North Carolina",37189,Watauga,Watauga County,379,0.05,0.45899173908354585
37183052603,"Census Tract 526.03, Wake County, North Carolina",37183,Wake,Wake County,29,0.01,-1.1811985210522016
37183052704,"Census Tract 527.04, Wake County, North Carolina",37183,Wake,Wake County,175,0.04,0.048944174049608914
37193961001,"Census Tract 9610.01, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,77,0.02,-0.7711509560182648
37013930900,"Census Tract 9309, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,97,0.02,-0.7711509560182648
37015960200,"Census Tract 9602, Bertie County, North Carolina",37015,Bertie,Bertie County,171,0.06,0.8690393041174824
37193960802,"Census Tract 9608.02, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,226,0.06,0.8690393041174824
37103920300,"Census Tract 9203, Jones County, North Carolina",37103,Jones,Jones County,162,0.06,0.8690393041174824
37113970700,"Census Tract 9707, Macon County, North Carolina",37113,Macon,Macon County,12,0,-1.5912460860861384
37149920101,"Census Tract 9201.01, Polk County, North Carolina",37149,Polk,Polk County,36,0.01,-1.1811985210522016
37173960200,"Census Tract 9602, Swain County, North Carolina",37173,Swain,Swain County,108,0.04,0.048944174049608914
37021002302,"Census Tract 23.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,96,0.01,-1.1811985210522016
37021002900,"Census Tract 29, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,80,0.03,-0.36110339098432803
37019020602,"Census Tract 206.02, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,96,0.02,-0.7711509560182648
37183053006,"Census Tract 530.06, Wake County, North Carolina",37183,Wake,Wake County,60,0.02,-0.7711509560182648
37151030600,"Census Tract 306, Randolph County, North Carolina",37151,Randolph,Randolph County,189,0.03,-0.36110339098432803
37017950500,"Census Tract 9505, Bladen County, North Carolina",37017,Bladen,Bladen County,241,0.04,0.048944174049608914
37175960200,"Census Tract 9602, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,214,0.05,0.45899173908354585
37183053008,"Census Tract 530.08, Wake County, North Carolina",37183,Wake,Wake County,144,0.02,-0.7711509560182648
37183053106,"Census Tract 531.06, Wake County, North Carolina",37183,Wake,Wake County,105,0.04,0.048944174049608914
37189920100,"Census Tract 9201, Watauga County, North Carolina",37189,Watauga,Watauga County,137,0.04,0.048944174049608914
37183053707,"Census Tract 537.07, Wake County, North Carolina",37183,Wake,Wake County,244,0.04,0.048944174049608914
37169070300,"Census Tract 703, Stokes County, North Carolina",37169,Stokes,Stokes County,178,0.05,0.45899173908354585
37169070600,"Census Tract 706, Stokes County, North Carolina",37169,Stokes,Stokes County,104,0.02,-0.7711509560182648
37181960900,"Census Tract 9609, Vance County, North Carolina",37181,Vance,Vance County,392,0.06,0.8690393041174824
37183053201,"Census Tract 532.01, Wake County, North Carolina",37183,Wake,Wake County,256,0.03,-0.36110339098432803
37183053202,"Census Tract 532.02, Wake County, North Carolina",37183,Wake,Wake County,113,0.03,-0.36110339098432803
37183054209,"Census Tract 542.09, Wake County, North Carolina",37183,Wake,Wake County,322,0.03,-0.36110339098432803
37189920300,"Census Tract 9203, Watauga County, North Carolina",37189,Watauga,Watauga County,68,0.03,-0.36110339098432803
37109070700,"Census Tract 707, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,57,0.02,-0.7711509560182648
37109070901,"Census Tract 709.01, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,145,0.06,0.8690393041174824
37183054301,"Census Tract 543.01, Wake County, North Carolina",37183,Wake,Wake County,230,0.05,0.45899173908354585
37183054404,"Census Tract 544.04, Wake County, North Carolina",37183,Wake,Wake County,78,0.02,-0.7711509560182648
37133002800,"Census Tract 28, Onslow County, North Carolina",37133,Onslow,Onslow County,164,0.02,-0.7711509560182648
37135010701,"Census Tract 107.01, Orange County, North Carolina",37135,Orange,Orange County,29,0.02,-0.7711509560182648
37135010704,"Census Tract 107.04, Orange County, North Carolina",37135,Orange,Orange County,128,0.03,-0.36110339098432803
37135010705,"Census Tract 107.05, Orange County, North Carolina",37135,Orange,Orange County,286,0.06,0.8690393041174824
37135010801,"Census Tract 108.01, Orange County, North Carolina",37135,Orange,Orange County,145,0.03,-0.36110339098432803
37147001600,"Census Tract 16, Pitt County, North Carolina",37147,Pitt,Pitt County,329,0.05,0.45899173908354585
37147002002,"Census Tract 20.02, Pitt County, North Carolina",37147,Pitt,Pitt County,204,0.04,0.048944174049608914
37065020800,"Census Tract 208, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,144,0.05,0.45899173908354585
37065021500,"Census Tract 215, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,56,0.02,-0.7711509560182648
37183054500,"Census Tract 545, Wake County, North Carolina",37183,Wake,Wake County,244,0.03,-0.36110339098432803
37183980200,"Census Tract 9802, Wake County, North Carolina",37183,Wake,Wake County,0,0,-1.5912460860861384
37183052903,"Census Tract 529.03, Wake County, North Carolina",37183,Wake,Wake County,38,0.02,-0.7711509560182648
37183053003,"Census Tract 530.03, Wake County, North Carolina",37183,Wake,Wake County,196,0.04,0.048944174049608914
37175960300,"Census Tract 9603, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,223,0.03,-0.36110339098432803
37027031000,"Census Tract 310, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,151,0.05,0.45899173908354585
37171930400,"Census Tract 9304, Surry County, North Carolina",37171,Surry,Surry County,75,0.04,0.048944174049608914
37171930600,"Census Tract 9306, Surry County, North Carolina",37171,Surry,Surry County,46,0.02,-0.7711509560182648
37171930102,"Census Tract 9301.02, Surry County, North Carolina",37171,Surry,Surry County,109,0.03,-0.36110339098432803
37175960402,"Census Tract 9604.02, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,36,0.01,-1.1811985210522016
37125950502,"Census Tract 9505.02, Moore County, North Carolina",37125,Moore,Moore County,158,0.03,-0.36110339098432803
37125950802,"Census Tract 9508.02, Moore County, North Carolina",37125,Moore,Moore County,94,0.03,-0.36110339098432803
37185950102,"Census Tract 9501.02, Warren County, North Carolina",37185,Warren,Warren County,44,0.04,0.048944174049608914
37029950101,"Census Tract 9501.01, Camden County, North Carolina",37029,Camden,Camden County,275,0.06,0.8690393041174824
37181960100,"Census Tract 9601, Vance County, North Carolina",37181,Vance,Vance County,149,0.04,0.048944174049608914
37181960300,"Census Tract 9603, Vance County, North Carolina",37181,Vance,Vance County,249,0.06,0.8690393041174824
37175960600,"Census Tract 9606, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,35,0.02,-0.7711509560182648
37183052707,"Census Tract 527.07, Wake County, North Carolina",37183,Wake,Wake County,195,0.03,-0.36110339098432803
37183052802,"Census Tract 528.02, Wake County, North Carolina",37183,Wake,Wake County,220,0.04,0.048944174049608914
37183052806,"Census Tract 528.06, Wake County, North Carolina",37183,Wake,Wake County,401,0.03,-0.36110339098432803
37163970800,"Census Tract 9708, Sampson County, North Carolina",37163,Sampson,Sampson County,249,0.05,0.45899173908354585
37167930300,"Census Tract 9303, Stanly County, North Carolina",37167,Stanly,Stanly County,127,0.04,0.048944174049608914
37013930700,"Census Tract 9307, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,78,0.04,0.048944174049608914
37179021014,"Census Tract 210.14, Union County, North Carolina",37179,Union,Union County,106,0.05,0.45899173908354585
37017950300,"Census Tract 9503, Bladen County, North Carolina",37017,Bladen,Bladen County,213,0.04,0.048944174049608914
37171930902,"Census Tract 9309.02, Surry County, North Carolina",37171,Surry,Surry County,22,0.02,-0.7711509560182648
37189921000,"Census Tract 9210, Watauga County, North Carolina",37189,Watauga,Watauga County,20,0.03,-0.36110339098432803
37191000102,"Census Tract 1.02, Wayne County, North Carolina",37191,Wayne,Wayne County,154,0.03,-0.36110339098432803
37191001301,"Census Tract 13.01, Wayne County, North Carolina",37191,Wayne,Wayne County,449,0.09,2.099181999219293
37191001500,"Census Tract 15, Wayne County, North Carolina",37191,Wayne,Wayne County,178,0.1,2.5092295642532303
37193960700,"Census Tract 9607, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,38,0.01,-1.1811985210522016
37089931902,"Census Tract 9319.02, Henderson County, North Carolina",37089,Henderson,Henderson County,26,0.01,-1.1811985210522016
37191001101,"Census Tract 11.01, Wayne County, North Carolina",37191,Wayne,Wayne County,181,0.03,-0.36110339098432803
37057060303,"Census Tract 603.03, Davidson County, North Carolina",37057,Davidson,Davidson County,48,0.01,-1.1811985210522016
37057060601,"Census Tract 606.01, Davidson County, North Carolina",37057,Davidson,Davidson County,243,0.07,1.2790868691514197
37167930102,"Census Tract 9301.02, Stanly County, North Carolina",37167,Stanly,Stanly County,117,0.04,0.048944174049608914
37105030401,"Census Tract 304.01, Lee County, North Carolina",37105,Lee,Lee County,76,0.02,-0.7711509560182648
37105030402,"Census Tract 304.02, Lee County, North Carolina",37105,Lee,Lee County,327,0.06,0.8690393041174824
37183052406,"Census Tract 524.06, Wake County, North Carolina",37183,Wake,Wake County,200,0.03,-0.36110339098432803
37183052409,"Census Tract 524.09, Wake County, North Carolina",37183,Wake,Wake County,120,0.03,-0.36110339098432803
37183052505,"Census Tract 525.05, Wake County, North Carolina",37183,Wake,Wake County,160,0.04,0.048944174049608914
37183052507,"Census Tract 525.07, Wake County, North Carolina",37183,Wake,Wake County,135,0.06,0.8690393041174824
37057061400,"Census Tract 614, Davidson County, North Carolina",37057,Davidson,Davidson County,256,0.1,2.5092295642532303
37073970300,"Census Tract 9703, Gates County, North Carolina",37073,Gates,Gates County,56,0.02,-0.7711509560182648
37183051102,"Census Tract 511.02, Wake County, North Carolina",37183,Wake,Wake County,6,0,-1.5912460860861384
37069060302,"Census Tract 603.02, Franklin County, North Carolina",37069,Franklin,Franklin County,143,0.07,1.2790868691514197
37119000400,"Census Tract 4, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,53,0.02,-0.7711509560182648
37119000500,"Census Tract 5, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,105,0.02,-0.7711509560182648
37119000900,"Census Tract 9, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,175,0.11,2.919277129287167
37119001000,"Census Tract 10, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,131,0.05,0.45899173908354585
37097061203,"Census Tract 612.03, Iredell County, North Carolina",37097,Iredell,Iredell County,174,0.05,0.45899173908354585
37097060902,"Census Tract 609.02, Iredell County, North Carolina",37097,Iredell,Iredell County,158,0.05,0.45899173908354585
37135011500,"Census Tract 115, Orange County, North Carolina",37135,Orange,Orange County,43,0.03,-0.36110339098432803
37027030700,"Census Tract 307, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,205,0.04,0.048944174049608914
37027030800,"Census Tract 308, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,210,0.03,-0.36110339098432803
37105030502,"Census Tract 305.02, Lee County, North Carolina",37105,Lee,Lee County,127,0.08,1.6891344341853562
37197050200,"Census Tract 502, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,98,0.03,-0.36110339098432803
37039930500,"Census Tract 9305, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,99,0.02,-0.7711509560182648
37045950200,"Census Tract 9502, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,105,0.03,-0.36110339098432803
37077970601,"Census Tract 9706.01, Granville County, North Carolina",37077,Granville,Granville County,217,0.05,0.45899173908354585
37097061002,"Census Tract 610.02, Iredell County, North Carolina",37097,Iredell,Iredell County,164,0.04,0.048944174049608914
37097061101,"Census Tract 611.01, Iredell County, North Carolina",37097,Iredell,Iredell County,59,0.02,-0.7711509560182648
37195001500,"Census Tract 15, Wilson County, North Carolina",37195,Wilson,Wilson County,187,0.05,0.45899173908354585
37035011000,"Census Tract 110, Catawba County, North Carolina",37035,Catawba,Catawba County,105,0.06,0.8690393041174824
37039930602,"Census Tract 9306.02, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,93,0.02,-0.7711509560182648
37045950101,"Census Tract 9501.01, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,204,0.05,0.45899173908354585
37001021902,"Census Tract 219.02, Alamance County, North Carolina",37001,Alamance,Alamance County,62,0.02,-0.7711509560182648
37001022002,"Census Tract 220.02, Alamance County, North Carolina",37001,Alamance,Alamance County,139,0.04,0.048944174049608914
37097061202,"Census Tract 612.02, Iredell County, North Carolina",37097,Iredell,Iredell County,227,0.06,0.8690393041174824
37035010102,"Census Tract 101.02, Catawba County, North Carolina",37035,Catawba,Catawba County,105,0.03,-0.36110339098432803
37157041002,"Census Tract 410.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,136,0.03,-0.36110339098432803
37157041400,"Census Tract 414, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,126,0.05,0.45899173908354585
37157041500,"Census Tract 415, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,146,0.03,-0.36110339098432803
37025042601,"Census Tract 426.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,145,0.03,-0.36110339098432803
37025042604,"Census Tract 426.04, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,209,0.05,0.45899173908354585
37027030200,"Census Tract 302, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,142,0.04,0.048944174049608914
37027030300,"Census Tract 303, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,267,0.08,1.6891344341853562
37049961302,"Census Tract 9613.02, Craven County, North Carolina",37049,Craven,Craven County,263,0.07,1.2790868691514197
37051000500,"Census Tract 5, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,146,0.08,1.6891344341853562
37007920500,"Census Tract 9205, Anson County, North Carolina",37007,Anson,Anson County,422,0.08,1.6891344341853562
37021000900,"Census Tract 9, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,183,0.07,1.2790868691514197
37021001100,"Census Tract 11, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,85,0.02,-0.7711509560182648
37021001300,"Census Tract 13, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,46,0.01,-1.1811985210522016
37021001600,"Census Tract 16, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,195,0.04,0.048944174049608914
37139960701,"Census Tract 9607.01, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,207,0.04,0.048944174049608914
37157041602,"Census Tract 416.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,141,0.04,0.048944174049608914
37101041501,"Census Tract 415.01, Johnston County, North Carolina",37101,Johnston,Johnston County,46,0.01,-1.1811985210522016
37031970701,"Census Tract 9707.01, Carteret County, North Carolina",37031,Carteret,Carteret County,67,0.07,1.2790868691514197
37111970700,"Census Tract 9707, McDowell County, North Carolina",37111,McDowell,McDowell County,96,0.02,-0.7711509560182648
37111970901,"Census Tract 9709.01, McDowell County, North Carolina",37111,McDowell,McDowell County,231,0.04,0.048944174049608914
37031970103,"Census Tract 9701.03, Carteret County, North Carolina",37031,Carteret,Carteret County,146,0.06,0.8690393041174824
37031970301,"Census Tract 9703.01, Carteret County, North Carolina",37031,Carteret,Carteret County,102,0.03,-0.36110339098432803
37031970402,"Census Tract 9704.02, Carteret County, North Carolina",37031,Carteret,Carteret County,89,0.07,1.2790868691514197
37031970403,"Census Tract 9704.03, Carteret County, North Carolina",37031,Carteret,Carteret County,17,0.02,-0.7711509560182648
37031970601,"Census Tract 9706.01, Carteret County, North Carolina",37031,Carteret,Carteret County,91,0.07,1.2790868691514197
37031970605,"Census Tract 9706.05, Carteret County, North Carolina",37031,Carteret,Carteret County,11,0.01,-1.1811985210522016
37113970502,"Census Tract 9705.02, Macon County, North Carolina",37113,Macon,Macon County,28,0.01,-1.1811985210522016
37003040500,"Census Tract 405, Alexander County, North Carolina",37003,Alexander,Alexander County,285,0.05,0.45899173908354585
37119005618,"Census Tract 56.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,143,0.05,0.45899173908354585
37045950800,"Census Tract 9508, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,298,0.08,1.6891344341853562
37077970701,"Census Tract 9707.01, Granville County, North Carolina",37077,Granville,Granville County,184,0.04,0.048944174049608914
37097061205,"Census Tract 612.05, Iredell County, North Carolina",37097,Iredell,Iredell County,119,0.04,0.048944174049608914
37097061302,"Census Tract 613.02, Iredell County, North Carolina",37097,Iredell,Iredell County,128,0.03,-0.36110339098432803
37159051303,"Census Tract 513.03, Rowan County, North Carolina",37159,Rowan,Rowan County,297,0.06,0.8690393041174824
37159051501,"Census Tract 515.01, Rowan County, North Carolina",37159,Rowan,Rowan County,143,0.05,0.45899173908354585
37161961102,"Census Tract 9611.02, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,95,0.04,0.048944174049608914
37021002301,"Census Tract 23.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,193,0.04,0.048944174049608914
37119005306,"Census Tract 53.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,47,0.03,-0.36110339098432803
37119004305,"Census Tract 43.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,184,0.04,0.048944174049608914
37119005000,"Census Tract 50, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,89,0.06,0.8690393041174824
37119005200,"Census Tract 52, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,136,0.09,2.099181999219293
37119005301,"Census Tract 53.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,138,0.05,0.45899173908354585
37021002402,"Census Tract 24.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,114,0.03,-0.36110339098432803
37021002505,"Census Tract 25.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,223,0.05,0.45899173908354585
37025041302,"Census Tract 413.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,144,0.02,-0.7711509560182648
37119005514,"Census Tract 55.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,272,0.05,0.45899173908354585
37119005709,"Census Tract 57.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,96,0.03,-0.36110339098432803
37119005712,"Census Tract 57.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,14,0,-1.5912460860861384
37119005714,"Census Tract 57.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,97,0.02,-0.7711509560182648
37119005812,"Census Tract 58.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,191,0.03,-0.36110339098432803
37019020509,"Census Tract 205.09, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,73,0.02,-0.7711509560182648
37019020512,"Census Tract 205.12, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,25,0.03,-0.36110339098432803
37067003314,"Census Tract 33.14, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,89,0.03,-0.36110339098432803
37069060600,"Census Tract 606, Franklin County, North Carolina",37069,Franklin,Franklin County,179,0.02,-0.7711509560182648
37105030601,"Census Tract 306.01, Lee County, North Carolina",37105,Lee,Lee County,64,0.03,-0.36110339098432803
37109070300,"Census Tract 703, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,211,0.06,0.8690393041174824
37115010400,"Census Tract 104, Madison County, North Carolina",37115,Madison,Madison County,54,0.05,0.45899173908354585
37159051700,"Census Tract 517, Rowan County, North Carolina",37159,Rowan,Rowan County,304,0.05,0.45899173908354585
37159051901,"Census Tract 519.01, Rowan County, North Carolina",37159,Rowan,Rowan County,238,0.06,0.8690393041174824
37161961000,"Census Tract 9610, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,199,0.04,0.048944174049608914
37161961200,"Census Tract 9612, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,160,0.04,0.048944174049608914
37019020603,"Census Tract 206.03, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,191,0.07,1.2790868691514197
37021000300,"Census Tract 3, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,72,0.04,0.048944174049608914
37021000800,"Census Tract 8, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,71,0.02,-0.7711509560182648
37097061502,"Census Tract 615.02, Iredell County, North Carolina",37097,Iredell,Iredell County,78,0.03,-0.36110339098432803
37079950101,"Census Tract 9501.01, Greene County, North Carolina",37079,Greene,Greene County,113,0.04,0.048944174049608914
37021002605,"Census Tract 26.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,226,0.04,0.048944174049608914
37021002803,"Census Tract 28.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,96,0.03,-0.36110339098432803
37025041701,"Census Tract 417.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,110,0.03,-0.36110339098432803
37035011200,"Census Tract 112, Catawba County, North Carolina",37035,Catawba,Catawba County,192,0.04,0.048944174049608914
37035011402,"Census Tract 114.02, Catawba County, North Carolina",37035,Catawba,Catawba County,100,0.03,-0.36110339098432803
