tract_geoid,tract_name,county_geoid,county_name,county_full_name,white_alone_total,white_alone_pct,white_alone_score
37165010200,"Census Tract 102, Scotland County, North Carolina",37165,Scotland,Scotland County,789,0.19,2.016400956400095
37171930202,"Census Tract 9302.02, Surry County, North Carolina",37171,Surry,Surry County,3088,0.97,-1.1758687532051597
37135011602,"Census Tract 116.02, Orange County, North Carolina",37135,Orange,Orange County,4457,0.7,-0.07085231526487905
37081015706,"Census Tract 157.06, Guilford County, North Carolina",37081,Guilford,Guilford County,3985,0.7,-0.07085231526487905
37081016005,"Census Tract 160.05, Guilford County, North Carolina",37081,Guilford,Guilford County,1384,0.78,-0.39826459317311064
37183053524,"Census Tract 535.24, Wake County, North Carolina",37183,Wake,Wake County,2741,0.7,-0.07085231526487905
37185950200,"Census Tract 9502, Warren County, North Carolina",37185,Warren,Warren County,2347,0.4,1.156943726890988
37187950100,"Census Tract 9501, Washington County, North Carolina",37187,Washington,Washington County,2116,0.45,0.9523110531983434
37135011901,"Census Tract 119.01, Orange County, North Carolina",37135,Orange,Orange County,3543,0.71,-0.111778850003408
37021003102,"Census Tract 31.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,5179,0.9,-0.8893830100354575
37135011202,"Census Tract 112.02, Orange County, North Carolina",37135,Orange,Orange County,6269,0.75,-0.27548498895752377
37187950300,"Census Tract 9503, Washington County, North Carolina",37187,Washington,Washington County,1306,0.77,-0.35733805843458166
37147000900,"Census Tract 9, Pitt County, North Carolina",37147,Pitt,Pitt County,3978,0.5,0.7476783795056989
37183053416,"Census Tract 534.16, Wake County, North Carolina",37183,Wake,Wake County,5930,0.78,-0.39826459317311064
37147001200,"Census Tract 12, Pitt County, North Carolina",37147,Pitt,Pitt County,4796,0.76,-0.31641152369605274
37183053522,"Census Tract 535.22, Wake County, North Carolina",37183,Wake,Wake County,3097,0.51,0.70675184476717
37183053724,"Census Tract 537.24, Wake County, North Carolina",37183,Wake,Wake County,4593,0.7,-0.07085231526487905
37183054105,"Census Tract 541.05, Wake County, North Carolina",37183,Wake,Wake County,6870,0.51,0.70675184476717
37183053604,"Census Tract 536.04, Wake County, North Carolina",37183,Wake,Wake County,2938,0.61,0.297486497381881
37183053607,"Census Tract 536.07, Wake County, North Carolina",37183,Wake,Wake County,3798,0.39,1.197870261629517
37051001100,"Census Tract 11, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,432,0.11,2.3438132343083264
37051001400,"Census Tract 14, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,3096,0.49,0.788604914244228
37135012202,"Census Tract 122.02, Orange County, North Carolina",37135,Orange,Orange County,4570,0.84,-0.6438238016042839
37139960300,"Census Tract 9603, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,524,0.2,1.9754744216615663
37139960502,"Census Tract 9605.02, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,3058,0.63,0.21563342790482312
37139960600,"Census Tract 9606, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,4150,0.61,0.297486497381881
37169070700,"Census Tract 707, Stokes County, North Carolina",37169,Stokes,Stokes County,4276,0.82,-0.5619707321272259
37183053709,"Census Tract 537.09, Wake County, North Carolina",37183,Wake,Wake County,4684,0.67,0.05192728895070734
37183053712,"Census Tract 537.12, Wake County, North Carolina",37183,Wake,Wake County,2332,0.87,-0.7666034058198706
37183053714,"Census Tract 537.14, Wake County, North Carolina",37183,Wake,Wake County,3545,0.83,-0.6028972668657548
37183053717,"Census Tract 537.17, Wake County, North Carolina",37183,Wake,Wake County,2500,0.65,0.13378035842776523
37183053720,"Census Tract 537.20, Wake County, North Carolina",37183,Wake,Wake County,3523,0.9,-0.8893830100354575
37183053722,"Census Tract 537.22, Wake County, North Carolina",37183,Wake,Wake County,4338,0.92,-0.9712360795125154
37133000700,"Census Tract 7, Onslow County, North Carolina",37133,Onslow,Onslow County,6020,0.81,-0.5210441973886974
37051001500,"Census Tract 15, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1437,0.48,0.8295314489827569
37051001603,"Census Tract 16.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2022,0.52,0.6658253100286411
37195001300,"Census Tract 13, Wilson County, North Carolina",37195,Wilson,Wilson County,3263,0.6,0.33841303212040996
37067004102,"Census Tract 41.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,3031,0.9,-0.8893830100354575
37067004103,"Census Tract 41.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,3726,0.84,-0.6438238016042839
37171931101,"Census Tract 9311.01, Surry County, North Carolina",37171,Surry,Surry County,2748,0.95,-1.0940156837281019
37037020200,"Census Tract 202, Chatham County, North Carolina",37037,Chatham,Chatham County,6882,0.85,-0.6847503363428128
37141920403,"Census Tract 9204.03, Pender County, North Carolina",37141,Pender,Pender County,2278,0.6,0.33841303212040996
37023020600,"Census Tract 206, Burke County, North Carolina",37023,Burke,Burke County,4171,0.84,-0.6438238016042839
37045950302,"Census Tract 9503.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,5313,0.88,-0.8075299405583997
37171931102,"Census Tract 9311.02, Surry County, North Carolina",37171,Surry,Surry County,3638,0.94,-1.0530891489895728
37171931200,"Census Tract 9312, Surry County, North Carolina",37171,Surry,Surry County,3685,0.92,-0.9712360795125154
37037020300,"Census Tract 203, Chatham County, North Carolina",37037,Chatham,Chatham County,2054,0.74,-0.23455845421899482
37183054106,"Census Tract 541.06, Wake County, North Carolina",37183,Wake,Wake County,2843,0.36,1.3206498658451038
37183054109,"Census Tract 541.09, Wake County, North Carolina",37183,Wake,Wake County,2391,0.64,0.17470689316629417
37183054112,"Census Tract 541.12, Wake County, North Carolina",37183,Wake,Wake County,2068,0.46,0.9113845184598145
37125951000,"Census Tract 9510, Moore County, North Carolina",37125,Moore,Moore County,5328,0.93,-1.0121626142510443
37127010503,"Census Tract 105.03, Nash County, North Carolina",37127,Nash,Nash County,1516,0.55,0.5430457058130542
37183050400,"Census Tract 504, Wake County, North Carolina",37183,Wake,Wake County,1571,0.8,-0.4801176626501685
37183050500,"Census Tract 505, Wake County, North Carolina",37183,Wake,Wake County,2846,0.76,-0.31641152369605274
37133001000,"Census Tract 10, Onslow County, North Carolina",37133,Onslow,Onslow County,4010,0.73,-0.19363191948046587
37133001102,"Census Tract 11.02, Onslow County, North Carolina",37133,Onslow,Onslow County,2711,0.72,-0.15270538474193693
37155960402,"Census Tract 9604.02, Robeson County, North Carolina",37155,Robeson,Robeson County,442,0.12,2.3028866995697976
37069060402,"Census Tract 604.02, Franklin County, North Carolina",37069,Franklin,Franklin County,2117,0.45,0.9523110531983434
37171930801,"Census Tract 9308.01, Surry County, North Carolina",37171,Surry,Surry County,4853,0.98,-1.2167952879436885
37037020800,"Census Tract 208, Chatham County, North Carolina",37037,Chatham,Chatham County,7144,0.76,-0.31641152369605274
37189920703,"Census Tract 9207.03, Watauga County, North Carolina",37189,Watauga,Watauga County,5235,0.88,-0.8075299405583997
37013930502,"Census Tract 9305.02, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,3299,0.82,-0.5619707321272259
37135010901,"Census Tract 109.01, Orange County, North Carolina",37135,Orange,Orange County,5012,0.91,-0.9303095447739864
37183051501,"Census Tract 515.01, Wake County, North Carolina",37183,Wake,Wake County,3181,0.94,-1.0530891489895728
37183051600,"Census Tract 516, Wake County, North Carolina",37183,Wake,Wake County,4647,0.97,-1.1758687532051597
37183051800,"Census Tract 518, Wake County, North Carolina",37183,Wake,Wake County,4382,0.96,-1.1349422184666307
37183052002,"Census Tract 520.02, Wake County, North Carolina",37183,Wake,Wake County,1023,0.18,2.057327491138624
37183052301,"Census Tract 523.01, Wake County, North Carolina",37183,Wake,Wake County,4173,0.63,0.21563342790482312
37183052401,"Census Tract 524.01, Wake County, North Carolina",37183,Wake,Wake County,4243,0.74,-0.23455845421899482
37039930200,"Census Tract 9302, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,2101,0.94,-1.0530891489895728
37191000303,"Census Tract 3.03, Wayne County, North Carolina",37191,Wayne,Wayne County,5422,0.81,-0.5210441973886974
37191000401,"Census Tract 4.01, Wayne County, North Carolina",37191,Wayne,Wayne County,4855,0.77,-0.35733805843458166
37191000700,"Census Tract 7, Wayne County, North Carolina",37191,Wayne,Wayne County,788,0.28,1.648062143753335
37191000800,"Census Tract 8, Wayne County, North Carolina",37191,Wayne,Wayne County,1834,0.63,0.21563342790482312
37183054207,"Census Tract 542.07, Wake County, North Carolina",37183,Wake,Wake County,6867,0.72,-0.15270538474193693
37189920400,"Census Tract 9204, Watauga County, North Carolina",37189,Watauga,Watauga County,7785,0.92,-0.9712360795125154
37183052603,"Census Tract 526.03, Wake County, North Carolina",37183,Wake,Wake County,2686,0.96,-1.1349422184666307
37183052704,"Census Tract 527.04, Wake County, North Carolina",37183,Wake,Wake County,1672,0.26,1.7299152132303928
37193961001,"Census Tract 9610.01, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,4036,0.91,-0.9303095447739864
37013930900,"Census Tract 9309, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,3345,0.75,-0.27548498895752377
37015960200,"Census Tract 9602, Bertie County, North Carolina",37015,Bertie,Bertie County,1394,0.37,1.2797233311065748
37193960802,"Census Tract 9608.02, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,4485,0.99,-1.2577218226822175
37103920300,"Census Tract 9203, Jones County, North Carolina",37103,Jones,Jones County,2485,0.79,-0.43919112791163956
37113970700,"Census Tract 9707, Macon County, North Carolina",37113,Macon,Macon County,6189,0.95,-1.0940156837281019
37149920101,"Census Tract 9201.01, Polk County, North Carolina",37149,Polk,Polk County,3085,0.9,-0.8893830100354575
37173960200,"Census Tract 9602, Swain County, North Carolina",37173,Swain,Swain County,2764,0.92,-0.9712360795125154
37021002302,"Census Tract 23.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,8553,0.93,-1.0121626142510443
37021002900,"Census Tract 29, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,3609,0.99,-1.2577218226822175
37019020602,"Census Tract 206.02, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,4196,0.76,-0.31641152369605274
37183053006,"Census Tract 530.06, Wake County, North Carolina",37183,Wake,Wake County,2954,0.96,-1.1349422184666307
37151030600,"Census Tract 306, Randolph County, North Carolina",37151,Randolph,Randolph County,6491,0.87,-0.7666034058198706
37017950500,"Census Tract 9505, Bladen County, North Carolina",37017,Bladen,Bladen County,4904,0.71,-0.111778850003408
37175960200,"Census Tract 9602, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,3982,0.77,-0.35733805843458166
37183053008,"Census Tract 530.08, Wake County, North Carolina",37183,Wake,Wake County,5852,0.69,-0.029925780526350098
37183053106,"Census Tract 531.06, Wake County, North Carolina",37183,Wake,Wake County,2234,0.63,0.21563342790482312
37189920100,"Census Tract 9201, Watauga County, North Carolina",37189,Watauga,Watauga County,4501,0.98,-1.2167952879436885
37183053707,"Census Tract 537.07, Wake County, North Carolina",37183,Wake,Wake County,4654,0.68,0.011000754212178393
37169070300,"Census Tract 703, Stokes County, North Carolina",37169,Stokes,Stokes County,4081,0.96,-1.1349422184666307
37169070600,"Census Tract 706, Stokes County, North Carolina",37169,Stokes,Stokes County,5043,0.95,-1.0940156837281019
37181960900,"Census Tract 9609, Vance County, North Carolina",37181,Vance,Vance County,4771,0.52,0.6658253100286411
37183053201,"Census Tract 532.01, Wake County, North Carolina",37183,Wake,Wake County,10774,0.89,-0.8484564752969286
37183053202,"Census Tract 532.02, Wake County, North Carolina",37183,Wake,Wake County,3767,0.88,-0.8075299405583997
37183054209,"Census Tract 542.09, Wake County, North Carolina",37183,Wake,Wake County,7699,0.61,0.297486497381881
37189920300,"Census Tract 9203, Watauga County, North Carolina",37189,Watauga,Watauga County,2340,0.96,-1.1349422184666307
37109070700,"Census Tract 707, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,3373,0.97,-1.1758687532051597
37109070901,"Census Tract 709.01, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,3210,0.98,-1.2167952879436885
37183054301,"Census Tract 543.01, Wake County, North Carolina",37183,Wake,Wake County,4464,0.73,-0.19363191948046587
37183054404,"Census Tract 544.04, Wake County, North Carolina",37183,Wake,Wake County,4455,0.67,0.05192728895070734
37133002800,"Census Tract 28, Onslow County, North Carolina",37133,Onslow,Onslow County,7226,0.82,-0.5619707321272259
37135010701,"Census Tract 107.01, Orange County, North Carolina",37135,Orange,Orange County,1558,0.71,-0.111778850003408
37135010704,"Census Tract 107.04, Orange County, North Carolina",37135,Orange,Orange County,4010,0.72,-0.15270538474193693
37135010705,"Census Tract 107.05, Orange County, North Carolina",37135,Orange,Orange County,3832,0.74,-0.23455845421899482
37135010801,"Census Tract 108.01, Orange County, North Carolina",37135,Orange,Orange County,3608,0.69,-0.029925780526350098
37147001600,"Census Tract 16, Pitt County, North Carolina",37147,Pitt,Pitt County,4689,0.56,0.5021191710745253
37147002002,"Census Tract 20.02, Pitt County, North Carolina",37147,Pitt,Pitt County,2579,0.49,0.788604914244228
37065020800,"Census Tract 208, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,1687,0.52,0.6658253100286411
37065021500,"Census Tract 215, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,1965,0.57,0.4611926363359968
37183054500,"Census Tract 545, Wake County, North Carolina",37183,Wake,Wake County,6427,0.6,0.33841303212040996
37183980200,"Census Tract 9802, Wake County, North Carolina",37183,Wake,Wake County,16,1,-1.2986483574207466
37183052903,"Census Tract 529.03, Wake County, North Carolina",37183,Wake,Wake County,2237,0.79,-0.43919112791163956
37183053003,"Census Tract 530.03, Wake County, North Carolina",37183,Wake,Wake County,4215,0.7,-0.07085231526487905
37175960300,"Census Tract 9603, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,7410,0.93,-1.0121626142510443
37027031000,"Census Tract 310, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,3289,0.99,-1.2577218226822175
37171930400,"Census Tract 9304, Surry County, North Carolina",37171,Surry,Surry County,2117,0.78,-0.39826459317311064
37171930600,"Census Tract 9306, Surry County, North Carolina",37171,Surry,Surry County,3102,0.95,-1.0940156837281019
37171930102,"Census Tract 9301.02, Surry County, North Carolina",37171,Surry,Surry County,4220,0.91,-0.9303095447739864
37175960402,"Census Tract 9604.02, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,4147,0.97,-1.1758687532051597
37125950502,"Census Tract 9505.02, Moore County, North Carolina",37125,Moore,Moore County,7277,0.91,-0.9303095447739864
37125950802,"Census Tract 9508.02, Moore County, North Carolina",37125,Moore,Moore County,3670,0.94,-1.0530891489895728
37185950102,"Census Tract 9501.02, Warren County, North Carolina",37185,Warren,Warren County,836,0.67,0.05192728895070734
37029950101,"Census Tract 9501.01, Camden County, North Carolina",37029,Camden,Camden County,4601,0.81,-0.5210441973886974
37181960100,"Census Tract 9601, Vance County, North Carolina",37181,Vance,Vance County,2238,0.56,0.5021191710745253
37181960300,"Census Tract 9603, Vance County, North Carolina",37181,Vance,Vance County,2882,0.56,0.5021191710745253
37175960600,"Census Tract 9606, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,2192,0.93,-1.0121626142510443
37183052707,"Census Tract 527.07, Wake County, North Carolina",37183,Wake,Wake County,3416,0.46,0.9113845184598145
37183052802,"Census Tract 528.02, Wake County, North Carolina",37183,Wake,Wake County,4397,0.64,0.17470689316629417
37183052806,"Census Tract 528.06, Wake County, North Carolina",37183,Wake,Wake County,4539,0.26,1.7299152132303928
37163970800,"Census Tract 9708, Sampson County, North Carolina",37163,Sampson,Sampson County,4105,0.61,0.297486497381881
37167930300,"Census Tract 9303, Stanly County, North Carolina",37167,Stanly,Stanly County,3034,0.79,-0.43919112791163956
37013930700,"Census Tract 9307, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,2342,0.95,-1.0940156837281019
37179021014,"Census Tract 210.14, Union County, North Carolina",37179,Union,Union County,2423,0.84,-0.6438238016042839
37017950300,"Census Tract 9503, Bladen County, North Carolina",37017,Bladen,Bladen County,4082,0.62,0.25655996264335207
37171930902,"Census Tract 9309.02, Surry County, North Carolina",37171,Surry,Surry County,1497,0.9,-0.8893830100354575
37189921000,"Census Tract 9210, Watauga County, North Carolina",37189,Watauga,Watauga County,600,0.95,-1.0940156837281019
37191000102,"Census Tract 1.02, Wayne County, North Carolina",37191,Wayne,Wayne County,5161,0.79,-0.43919112791163956
37191001301,"Census Tract 13.01, Wayne County, North Carolina",37191,Wayne,Wayne County,2772,0.45,0.9523110531983434
37191001500,"Census Tract 15, Wayne County, North Carolina",37191,Wayne,Wayne County,296,0.13,2.2619601648312684
37193960700,"Census Tract 9607, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,3024,0.9,-0.8893830100354575
37089931902,"Census Tract 9319.02, Henderson County, North Carolina",37089,Henderson,Henderson County,2931,0.94,-1.0530891489895728
37191001101,"Census Tract 11.01, Wayne County, North Carolina",37191,Wayne,Wayne County,5691,0.78,-0.39826459317311064
37057060303,"Census Tract 603.03, Davidson County, North Carolina",37057,Davidson,Davidson County,3726,0.97,-1.1758687532051597
37057060601,"Census Tract 606.01, Davidson County, North Carolina",37057,Davidson,Davidson County,4225,0.88,-0.8075299405583997
37167930102,"Census Tract 9301.02, Stanly County, North Carolina",37167,Stanly,Stanly County,3250,0.84,-0.6438238016042839
37105030401,"Census Tract 304.01, Lee County, North Carolina",37105,Lee,Lee County,2563,0.63,0.21563342790482312
37105030402,"Census Tract 304.02, Lee County, North Carolina",37105,Lee,Lee County,4418,0.6,0.33841303212040996
37183052406,"Census Tract 524.06, Wake County, North Carolina",37183,Wake,Wake County,4122,0.57,0.4611926363359968
37183052409,"Census Tract 524.09, Wake County, North Carolina",37183,Wake,Wake County,2221,0.55,0.5430457058130542
37183052505,"Census Tract 525.05, Wake County, North Carolina",37183,Wake,Wake County,3889,0.75,-0.27548498895752377
37183052507,"Census Tract 525.07, Wake County, North Carolina",37183,Wake,Wake County,2167,0.69,-0.029925780526350098
37057061400,"Census Tract 614, Davidson County, North Carolina",37057,Davidson,Davidson County,1474,0.46,0.9113845184598145
37073970300,"Census Tract 9703, Gates County, North Carolina",37073,Gates,Gates County,2133,0.64,0.17470689316629417
37183051102,"Census Tract 511.02, Wake County, North Carolina",37183,Wake,Wake County,3458,0.71,-0.111778850003408
37069060302,"Census Tract 603.02, Franklin County, North Carolina",37069,Franklin,Franklin County,692,0.27,1.6889886784918637
37119000400,"Census Tract 4, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2444,0.78,-0.39826459317311064
37119000500,"Census Tract 5, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3412,0.63,0.21563342790482312
37119000900,"Census Tract 9, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,653,0.35,1.3615764005836326
37119001000,"Census Tract 10, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2625,0.94,-1.0530891489895728
37097061203,"Census Tract 612.03, Iredell County, North Carolina",37097,Iredell,Iredell County,3749,0.8,-0.4801176626501685
37097060902,"Census Tract 609.02, Iredell County, North Carolina",37097,Iredell,Iredell County,4018,0.95,-1.0940156837281019
37135011500,"Census Tract 115, Orange County, North Carolina",37135,Orange,Orange County,1598,0.85,-0.6847503363428128
37027030700,"Census Tract 307, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,6269,0.94,-1.0530891489895728
37027030800,"Census Tract 308, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,7620,0.93,-1.0121626142510443
37105030502,"Census Tract 305.02, Lee County, North Carolina",37105,Lee,Lee County,1707,0.82,-0.5619707321272259
37197050200,"Census Tract 502, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,3912,0.88,-0.8075299405583997
37039930500,"Census Tract 9305, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,4700,0.93,-1.0121626142510443
37045950200,"Census Tract 9502, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,3572,0.76,-0.31641152369605274
37077970601,"Census Tract 9706.01, Granville County, North Carolina",37077,Granville,Granville County,4244,0.79,-0.43919112791163956
37097061002,"Census Tract 610.02, Iredell County, North Carolina",37097,Iredell,Iredell County,4054,0.83,-0.6028972668657548
37097061101,"Census Tract 611.01, Iredell County, North Carolina",37097,Iredell,Iredell County,2854,0.93,-1.0121626142510443
37195001500,"Census Tract 15, Wilson County, North Carolina",37195,Wilson,Wilson County,3675,0.66,0.09285382368923628
37035011000,"Census Tract 110, Catawba County, North Carolina",37035,Catawba,Catawba County,1105,0.49,0.788604914244228
37039930602,"Census Tract 9306.02, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,4118,0.95,-1.0940156837281019
37045950101,"Census Tract 9501.01, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,4605,0.92,-0.9712360795125154
37001021902,"Census Tract 219.02, Alamance County, North Carolina",37001,Alamance,Alamance County,3470,0.78,-0.39826459317311064
37001022002,"Census Tract 220.02, Alamance County, North Carolina",37001,Alamance,Alamance County,3590,0.85,-0.6847503363428128
37097061202,"Census Tract 612.02, Iredell County, North Carolina",37097,Iredell,Iredell County,3817,0.82,-0.5619707321272259
37035010102,"Census Tract 101.02, Catawba County, North Carolina",37035,Catawba,Catawba County,3177,0.8,-0.4801176626501685
37157041002,"Census Tract 410.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,4935,0.87,-0.7666034058198706
37157041400,"Census Tract 414, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,1726,0.62,0.25655996264335207
37157041500,"Census Tract 415, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,5330,0.77,-0.35733805843458166
37025042601,"Census Tract 426.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,4365,0.85,-0.6847503363428128
37025042604,"Census Tract 426.04, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,3934,0.77,-0.35733805843458166
37027030200,"Census Tract 302, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,4454,0.88,-0.8075299405583997
37027030300,"Census Tract 303, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,2999,0.69,-0.029925780526350098
37049961302,"Census Tract 9613.02, Craven County, North Carolina",37049,Craven,Craven County,3258,0.59,0.3793395668589389
37051000500,"Census Tract 5, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,988,0.43,1.0341641226754013
37007920500,"Census Tract 9205, Anson County, North Carolina",37007,Anson,Anson County,2087,0.36,1.3206498658451038
37021000900,"Census Tract 9, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1453,0.48,0.8295314489827569
37021001100,"Census Tract 11, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,4389,0.86,-0.7256768710813417
37021001300,"Census Tract 13, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,3438,0.81,-0.5210441973886974
37021001600,"Census Tract 16, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,6134,0.93,-1.0121626142510443
37139960701,"Census Tract 9607.01, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,3711,0.63,0.21563342790482312
37157041602,"Census Tract 416.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,4129,0.9,-0.8893830100354575
37101041501,"Census Tract 415.01, Johnston County, North Carolina",37101,Johnston,Johnston County,6327,0.87,-0.7666034058198706
37031970701,"Census Tract 9707.01, Carteret County, North Carolina",37031,Carteret,Carteret County,1082,0.96,-1.1349422184666307
37111970700,"Census Tract 9707, McDowell County, North Carolina",37111,McDowell,McDowell County,4133,0.89,-0.8484564752969286
37111970901,"Census Tract 9709.01, McDowell County, North Carolina",37111,McDowell,McDowell County,6390,0.93,-1.0121626142510443
37031970103,"Census Tract 9701.03, Carteret County, North Carolina",37031,Carteret,Carteret County,2503,0.99,-1.2577218226822175
37031970301,"Census Tract 9703.01, Carteret County, North Carolina",37031,Carteret,Carteret County,3760,0.82,-0.5619707321272259
37031970402,"Census Tract 9704.02, Carteret County, North Carolina",37031,Carteret,Carteret County,1118,0.77,-0.35733805843458166
37031970403,"Census Tract 9704.03, Carteret County, North Carolina",37031,Carteret,Carteret County,1136,0.98,-1.2167952879436885
37031970601,"Census Tract 9706.01, Carteret County, North Carolina",37031,Carteret,Carteret County,1360,0.87,-0.7666034058198706
37031970605,"Census Tract 9706.05, Carteret County, North Carolina",37031,Carteret,Carteret County,1318,0.93,-1.0121626142510443
37113970502,"Census Tract 9705.02, Macon County, North Carolina",37113,Macon,Macon County,2175,0.98,-1.2167952879436885
37003040500,"Census Tract 405, Alexander County, North Carolina",37003,Alexander,Alexander County,6356,0.84,-0.6438238016042839
37119005618,"Census Tract 56.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1551,0.45,0.9523110531983434
37045950800,"Census Tract 9508, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,3169,0.68,0.011000754212178393
37077970701,"Census Tract 9707.01, Granville County, North Carolina",37077,Granville,Granville County,4383,0.8,-0.4801176626501685
37097061205,"Census Tract 612.05, Iredell County, North Carolina",37097,Iredell,Iredell County,3708,0.96,-1.1349422184666307
37097061302,"Census Tract 613.02, Iredell County, North Carolina",37097,Iredell,Iredell County,4108,0.87,-0.7666034058198706
37159051303,"Census Tract 513.03, Rowan County, North Carolina",37159,Rowan,Rowan County,3648,0.59,0.3793395668589389
37159051501,"Census Tract 515.01, Rowan County, North Carolina",37159,Rowan,Rowan County,1897,0.53,0.6248987752901122
37161961102,"Census Tract 9611.02, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,2835,0.92,-0.9712360795125154
37021002301,"Census Tract 23.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,5691,0.9,-0.8893830100354575
37119005306,"Census Tract 53.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,821,0.38,1.238796796368046
37119004305,"Census Tract 43.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1587,0.24,1.8117682827074506
37119005000,"Census Tract 50, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,271,0.14,2.2210336300927396
37119005200,"Census Tract 52, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,155,0.08,2.4665928385239133
37119005301,"Census Tract 53.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1035,0.25,1.7708417479689218
37021002402,"Census Tract 24.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,4703,0.9,-0.8893830100354575
37021002505,"Census Tract 25.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,5004,0.95,-1.0940156837281019
37025041302,"Census Tract 413.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,6842,0.68,0.011000754212178393
37119005514,"Census Tract 55.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2975,0.44,0.9932375879368724
37119005709,"Census Tract 57.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3260,0.8,-0.4801176626501685
37119005712,"Census Tract 57.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3768,0.9,-0.8893830100354575
37119005714,"Census Tract 57.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,4227,0.82,-0.5619707321272259
37119005812,"Census Tract 58.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,4592,0.65,0.13378035842776523
37019020509,"Census Tract 205.09, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,4647,0.95,-1.0940156837281019
37019020512,"Census Tract 205.12, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,882,0.98,-1.2167952879436885
